name,money,addr
延长石油天津销售有限公司,5000万元人民币,天津经济技术开发区南港工业区综合服务区办公楼C座二层211—06室
滁州格美特科技有限公司,16000万元人民币,安徽省滁州市城东工业园东环路西侧
晋州市若桐纤维销售处,-,河北省石家庄市晋州市万豪名家东楼4021室
葫芦岛市达世商贸有限公司,10万元人民币,辽宁省葫芦岛打渔山园区创业大厦附楼二楼2939室
常州市东升检测仪器有限公司,1000万元人民币,常州市潞城镇彭家塘桥南堍
平阳县纸塑包装品厂,88万元人民币,肖江镇庄里路
平阳县光明塑料编织厂,122万元人民币,肖江镇夏宅路
浙江久立特材科技股份有限公司,84152.0326万元人民币,浙江省湖州市双林镇镇西
上海盛本包装材料有限公司,600万元人民币,上海市松江区洞泾镇蔡家浜路398号1号厂房
潍坊天目环保科技股份有限公司,1000万元人民币,山东省潍坊市临朐县冶源镇迟家庄村
宜城市上大堰编织袋厂,20万元人民币,上大堰
淄博市安强义顺经贸有限公司,10万元人民币,山东省淄博市临淄区齐鲁国际塑化城精品塑化区6号楼13号
荣成市正康塑胶有限公司,50万元人民币,山东省威海市荣成市滕家镇滕家村
温岭市大溪塑料工艺厂,6万元人民币,温岭市大溪镇春元路29号
沂源县雷强工贸有限公司,30万元人民币,山东省淄博市沂源县石桥镇兴石路109号
寿光翔宇新型材料有限公司,50万元人民币,寿光市羊口镇渤海工业园北海路以北羊临路以西
海伟石化有限公司,271000万元人民币,景 县衡德工业园北区(留智庙镇开发区)
平阳县凤凰塑料二厂,58万元人民币,昆阳镇凤山村工业区
山东齐旺达集团有限公司,4410万元人民币,临淄金岭镇金岭南
唐县塑料编织厂,200万元人民币,南都亭
北京东方安泰贸易有限公司,100万元人民币,北京市房山区燕山高家坡路11号
汕头市达濠区五洲塑胶工艺厂,26万元人民币,达濠溪仔尾
天津联硕管业有限公司,7000万元人民币,天津市静海区双塘高档五金制品产业园规划路1号
苏州贝骨新材料科技有限公司,159.87万元人民币,苏州工业园区淞北路45号4栋313室
嘉峪关平盛再生资源有限公司,5000万元人民币,甘肃省嘉峪关市新华北路4469号
淄博昊军化工有限公司,200万元人民币,高青县国井苑小区17.1单元010102室
龙口市滤材化学工业公司,70万元人民币,-
佛山市城区永胜五金塑料厂,3万元人民币,佛山市二十四小学
石家庄踏威塑料制品厂,-,石家庄市栾城区北十里铺村南环路5号
广州捷佛明新材料科技有限公司,1000万元人民币,广州市黄埔区开发大道235号101房部分,202房
雄县长盛化工销售有限公司,50万元人民币,雄 县古文化一条街
连云港日通实业有限公司,2008万元人民币,灌南县经济开发区
成都电缆劳动服务公司辅助材料厂,67万元人民币,成都外南神仙树
乾山基业雄县包装材料有限公司,3000万元人民币,河北省雄安新区雄县雄州路782-1号
平阳县龙翔塑化有限公司,100万元人民币,平阳县萧江镇工业园区
山东道恩高分子材料股份有限公司,40702.75万元人民币,山东省龙口市振兴路北首道恩经济园工业园区
青岛涵磊商田包装有限公司,100万美元,青岛经济技术开发区荒里村居委会院内
重庆恒亚管业有限公司,1050万元人民币,重庆市渝北区龙溪街道花卉园西路29号20幢夹-1
柳州蓓蒂芬科技有限公司,50万元人民币,柳州市官塘大道52号
深圳唯创微波技术有限公司,100万元人民币,深圳市宝安区航城街道九围社区洲石路564号开大玩具厂厂房整套F区2号
平阳县肖江塑化产品经营部,5万元人民币,肖江镇淡浦村
石家庄昊朋化工有限公司,10万美元,河北省辛集市新垒头
疏勒县明峰农资塑料有限公司,113万元人民币,疏勒县喀和路
西安天润塑业有限公司,1040万元人民币,西安市经济技术开发区沣京工业园
陕西汇融石油化工有限公司,2000万元人民币,陕西省延安市富县广盛花园
东营俊富净化科技有限公司,1000万元人民币,山东省东营市东营区宣州路160号办公楼101室
中山市长健医用包装材料有限公司,6375万元人民币,中山市火炬开发区广济西路1号
浙江正平日用化工有限公司,500万元人民币,浙江省东阳市黄田畈工业开发区
武安市上团城塑料厂,9.6万元人民币,上团城三街
平阳县凤凰塑料八厂,50万元人民币,城南三排口
石家庄进紫科技有限公司,50万元人民币,石家庄市栾城区南五里铺村向阳路21号
辽阳市宏伟区兴旺塑料造粒厂,-,辽阳市宏伟区前进村
福州登峰贸易有限公司,50万元人民币,福建省福州市台江区上浦路南侧富力中心C区C2#楼18-03室
太仓凤新化工设备有限公司,500万元人民币,太仓市双凤镇沪宜路二零四国道
山东健元春包装材料股份有限公司,15000万元人民币,寿光市羊口镇临港工业园
河南省鼎威过滤设备有限公司,300万元人民币,河南省许昌市禹州市禹王大道西工业园区28-1号
扬州祥泰包装材料有限公司,20000万元人民币,扬州市江都区邵伯工业园区物流园
惠阳大东纤维有限公司,70万元人民币,广东省惠阳县淡水镇土湖工业区
浙江普利特新材料有限公司,70000万元人民币,浙江省嘉兴市南湖区大桥镇嘉兴工业园区永叙路558号
绵阳鸿琪新材料科技有限公司,1100万元人民币,绵阳游仙经济开发区五里梁工业园东环路西段11号
苏州豪仕嘉塑业有限公司,1470万元人民币,苏州市相城区黄埭镇东桥爱民路7号
舒兰市鸿辉塑业有限公司,1500万元人民币,舒兰市洪德路7号
临沂容盛塑胶有限公司,100万元人民币,临沂市沂南县经济开发区迎春路25号
博乐华鑫塑料包装制品有限责任公司,78万元人民币,博乐市工业区
洛阳欣玥商贸有限公司,60万元人民币,洛阳市吉利区开元社区东三号404号
天津市真泰塑业包装有限公司,1020万元人民币,武清开发区泉州公路西侧
许昌森鑫塑胶有限公司,500万元人民币,许昌市魏都区西外环路东(七里店街道办事处孙庙社区)
株洲市清水塘编织包装厂,98万元人民币,清水村
嘉鱼县名益塑编有限责任公司,1500万元人民币,嘉鱼县鱼岳镇工业园
上海浦东瀚氏模具成型有限公司,500万元人民币,上海市浦东新区庆达路488号2幢A区
石家庄联合石化有限公司,4169.12万元人民币,河北石家庄循环化工园区化工中路98号
平阳县胜达塑编厂,32万元人民币,钱仓镇岱头村
深圳市景龙泉过滤技术开发有限公司,150万元人民币,深圳市宝安区西乡街道黄麻布社区簕竹角新村骏丰科技园B栋4楼A
温岭市高桥东合塑料制品厂,3万元人民币,温岭市新河镇东合村
雄县凯顺橡塑有限公司,50万元人民币,雄县塑料包装城南侧
惠民县李庄镇润冉化纤绳网厂,-,惠民县李庄镇南孟村
曲周县永泰塑料制品有限公司,200万元人民币,曲周县育才路西段路南
四川省中江县宏达塑料制品总厂,200万元人民币,中江县辑庆镇
上海若祎新材料科技有限公司,500万元人民币,上海市闵行区北松路678号第1幢三层302室
禹州市迪博压滤机有限责任公司,500万元人民币,禹州市产业集聚区东产业园
江苏昇和新材料科技股份有限公司,3165.76万元人民币,金湖县工业园区环城西路312号
辽宁祥泰塑业有限公司,120万元人民币,辽宁省沈阳市辽宁康平经济开发区朝阳工业园
上海力道新材料科技股份有限公司,2000万元人民币,上海市松江区中创路68号13幢5层
吉林省都邦药业股份有限公司,6799.9998万元人民币,德惠市经济开发区德大路699号
宁波大东南万象科技有限公司,42621.5997万元人民币,宁波市鄞州投资创业中心
天津滨海新区大港万家码头化工厂,69.5万元人民币,天津市滨海新区大港中塘镇万家码头村
青岛鼎益塑料机械有限公司,50万元人民币,青岛胶州市漳州路8号
广州市聚赛龙工程塑料股份有限公司,3582.7848万元人民币,广州市从化鳌头镇龙潭聚宝工业区(村)
温岭市白峰日用塑料厂,8万元人民币,温岭市箬横镇第三工程队预制场内
安徽龙意科技有限公司,5000万元人民币,安徽省安庆市大桥开发区经十路以东、纬六路以南
淄博芳草石油化工有限公司,200万元人民币,山东省淄博市临淄区临淄大道786号1单元1601
阜宁县阜阳塑料厂,3万元人民币,施庄乡施庄村
重庆华华塑料厂经营部,20万元人民币,渝中区民权路39号
衡阳富开地材产销有限公司,200万元人民币,衡南县云集镇云集大道38号
长春金鹰智谷科技集团有限公司,6345万元人民币,经济技术开发区东环城路11000号
临沂市智信化工原料有限公司,200万元人民币,临沂市兰山区鲁南化工城A区158号
安阳县东方化工厂,-,辛村西黄门
许昌新辉塑化有限公司,60万元人民币,许昌市经济开发区工农路9号
无锡市蓝鑫金属制品有限公司,50万元人民币,无锡惠山经济开发区堰桥配套区堰桥路39号
汝州市东营制袋一厂,30万元人民币,临汝镇东营村铁路北侧
河北泰多商贸有限公司,500万元人民币,衡水市开发区振华新路东新区六路南侧ZB-0001号6幢1-4层
平阳县华泰塑料厂,50万元人民币,肖江镇后林村
石家庄平夕科技有限公司,50万元人民币,石家庄市栾城区小周村南小路5号
西宁市城中区亮亮管材加工厂,-,西宁市城中区总寨镇杜家庄村23号
天台县网布厂,68万元人民币,天台县平桥蒋村
中山市东凤镇汇众环保材料贸易部,-,中山市东凤镇西罟村二楼街119号
工贸合营常州市向阳塑料编织厂,229万元人民币,常州市天宁区常锡路121号
阳谷正业塑料颗粒有限公司,700万元人民币,山东省聊城市阳谷县石佛镇董庄村西首
山东昂宇环保科技有限公司,300万元人民币,山东省菏泽市巨野县万丰镇万柳路东段路北
甘肃东方高地石油化工产品销售有限公司,500万元人民币,甘肃省庆阳市环县环城镇育才路8号
深圳市昌泰塑胶有限公司,50万元人民币,深圳市龙岗区布吉上李朗李朗北路101号C#厂房二楼
安徽湖滨电子科技有限公司,1000万元人民币,安徽省铜陵市铜陵经济技术开发区管委会内
沈阳美亚塑料制品有限公司,50万元人民币,沈阳市新城子区虎石台镇小桥子村
范县荣昌化工有限公司,770万元人民币,河南省濮阳市范县濮城镇濮王产业园96号
北京亚邦盛世包装用品有限公司,350万元人民币,北京市大兴区黄村镇西庄村新发路19号
浙江众创材料科技有限公司,2000万元人民币,浙江省绍兴市越城区三江路以北3幢车间一
任丘市锦昌塑业有限公司,100万元人民币,河北省沧州市任丘市西环路街道办事处肖楼村
任丘市祥鸿塑料制品有限公司,50万元人民币,任丘市裕华东路粮油批发市场中街15号
广东新金山环保材料股份有限公司,6469.8037万元人民币,广东省潮州市湘桥区官塘镇工业区(东侧坑尾片)
温岭市高桥南干塑胶编织厂,4.8万元人民币,温岭市新河镇南干(后街)
营口市老边区申达塑料加工厂,-,营口市老边区冶金街龙山里8#9#
锦州市教具厂,13.3万元人民币,凌河区云飞路三段3号
平阳县梅源残联塑料编织厂业务处,-,-
芜湖鑫诚模塑科技有限公司,200万元人民币,安徽省芜湖市经济技术开发区桥北工业园四垾工业园4号厂房
海城市硕兴包装材料有限公司,100万元人民币,辽宁省鞍山市海城市经济技术开发区小甲居委会
蚌埠爱默精细化学品有限公司,10万美元,安徽省蚌埠市五河县工业园区
邹平众诚包装制品有限公司,100万元人民币,邹平县韩店镇东白村
平阳县银来塑料厂,6万元人民币,肖江镇沧海路
深圳华美精密化工有限公司,1520万元人民币,深圳市南头后海内环路北
榆树市太安乡塑料制品厂,17万元人民币,太安乡
河北芳林塑料制品有限责任公司,1000万元人民币,河北省邢台市临西县轴承工业园区辽河路北侧
河源金冠塑胶再生制品有限公司,2400万元人民币,广东省河源市源城区东埔镇胜利管理区
平阳县兴龙编织厂,50万元人民币,肖江镇夏宅路
温州成业包装有限公司,1300万元人民币,平阳县萧江镇长兴路(萧振高级中学后)
大庆地毯有限公司,7362.5万元人民币,黑龙江省大庆市红岗区林源
